commodity,week_start_date,price,currency,unit,source,market_type,region,fx_rate,rainfall_index,extraction_date,data_quality_score,is_validated,notes
Soybeans,2026-01-12,580000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 16
Soybeans,2026-01-19,620000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 26
Soybeans,2026-01-26,690000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Jan 30
Soybeans,2026-02-02,730000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 6
Soybeans,2026-02-09,700000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 13
Soybeans,2026-02-16,650000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 23
Soybeans,2026-02-23,650000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-02-27,0.95,True,From Agricom Threads - Feb 26
Soybeans,2026-03-03,670000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-03,0.95,True,Historical data from Instagram posts
Soybeans,2026-03-06,670000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025)
Soybeans,2026-03-09,670000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025)
Soybeans,2026-03-10,670000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-10,0.95,True,Historical data from Instagram posts (March 2026)
Soybeans,2026-03-11,680000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-12,0.95,True,Historical data from Instagram posts (March 2026)
Soybeans,2026-03-12,680000,NGN,NGN/MT,Agricom,wholesale,National,1650,,2026-03-13,0.95,True,Historical data from Instagram posts (March 2026)
