commodity,week_start_date,price,currency,unit,source,market_type,region,fx_rate,rainfall_index,extraction_date,data_quality_score,is_validated,notes,record_type
Maize (yellow),2020-03-16,102975.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-04-20,109167.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-05-18,117530.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-06-15,147096.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-07-20,169126.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-08-17,186587.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-09-21,192287.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-10-19,145757.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-11-16,147500.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2020-12-21,156060.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-01-18,178714.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-02-15,190500.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-03-15,191005.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-04-19,200560.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-05-17,204974.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-06-21,227270.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-07-19,251000.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-08-16,240839.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-09-20,228430.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-10-18,179310.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-11-15,182530.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2021-12-20,202700.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-01-17,224670.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-02-21,220000.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-03-21,239797.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-04-18,234705.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-05-16,213019.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-06-20,224770.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-07-18,222819.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-08-15,207625.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-09-19,230060.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-10-17,204922.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-11-21,227147.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2022-12-19,227548.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2023-01-16,227400.0,NGN,NGN/MT,WFP Nigeria Food Prices,retail,National,,,2026-03-25,0.88,True,WFP VAM data — converted to NGN/MT,historical
Maize (yellow),2026-03-25,336970.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-25,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦346,197 | biweekly=₦340,411 | 1m=₦292,267 | 3m=₦319,241 | 6m=₦339,987",forecast
Maize (yellow),2026-03-26,296664.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-26,0.9,False,"model=ensemble | daily_chg=-12.0% | weekly=₦277,565 | biweekly=₦261,227 | 1m=₦307,161 | 3m=₦318,076 | 6m=₦342,553",forecast
Maize (yellow),2026-03-27,234222.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-27,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦227,400 | biweekly=₦227,400 | 1m=₦311,060 | 3m=₦313,927 | 6m=₦344,817",forecast
Maize (yellow),2026-03-29,234222.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-29,0.9,False,"model=ensemble | daily_chg=+3.0% | weekly=₦234,222 | biweekly=₦234,222 | 1m=₦328,889 | 3m=₦312,499 | 6m=₦348,385",forecast
Maize (yellow),2026-03-30,359525.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-30,0.85,True,AI forecast generated 2026-03-30,forecast
Maize (yellow),2026-03-31,359525.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-31,0.85,True,AI forecast generated 2026-03-31,forecast
Maize (yellow),2026-04-01,359525.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-01,0.85,True,AI forecast generated 2026-04-01,forecast
Maize (yellow),2026-04-02,359525.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-02,0.85,True,AI forecast generated 2026-04-02,forecast
Maize (yellow),2026-04-03,359525.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-03,0.85,True,AI forecast generated 2026-04-03,forecast
Maize (yellow),2026-04-04,350400.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-04,0.85,True,AI forecast generated 2026-04-04,forecast
Maize (yellow),2026-04-05,234222.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-29,0.85,True,AI forecast generated 2026-03-29,forecast
Maize (yellow),2026-04-06,354050.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-30,0.85,True,AI forecast generated 2026-03-30,forecast
Maize (yellow),2026-04-07,354050.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-31,0.85,True,AI forecast generated 2026-03-31,forecast
Maize (yellow),2026-04-08,354050.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-01,0.85,True,AI forecast generated 2026-04-01,forecast
Maize (yellow),2026-04-09,354050.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-02,0.85,True,AI forecast generated 2026-04-02,forecast
Maize (yellow),2026-04-10,354050.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-03,0.85,True,AI forecast generated 2026-04-03,forecast
Maize (yellow),2026-04-11,343100.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-04,0.85,True,AI forecast generated 2026-04-04,forecast
Maize (yellow),2026-04-12,234222.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-29,0.85,True,AI forecast generated 2026-03-29,forecast
Maize (yellow),2026-04-13,346750.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-30,0.85,True,AI forecast generated 2026-03-30,forecast
Maize (yellow),2026-04-14,346750.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-03-31,0.85,True,AI forecast generated 2026-03-31,forecast
Maize (yellow),2026-04-15,377276.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-15,0.85,True,AI daily forecast 2026-04-15,forecast
Maize (yellow),2026-04-16,367833.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-16,0.85,True,AI daily forecast 2026-04-16,forecast
Maize (yellow),2026-04-17,369664.0,NGN,NGN/MT,Agrolinking AI Pipeline,forecast,National,,,2026-04-17,0.85,True,AI daily forecast 2026-04-17,forecast
Sesame,2025-06-11,2200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-13,2200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-16,2200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-17,2200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-18,2120000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-19,2120000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-20,2120000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-23,2120000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-24,2120000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-25,2120000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-26,1980000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-27,1980000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-06-30,1820000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-01,1820000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-02,1760000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-03,1760000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-04,1760000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-07,1760000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-08,1760000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-09,1640000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-10,1640000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-11,1640000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-14,1620000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-15,1620000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-16,1620000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-17,1620000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-18,1650000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-21,1600000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-22,1600000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-23,1600000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-07-24,1600000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2025-09-01,1525000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-03,1355000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-04,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-08,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-09,1520000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-10,1520000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-11,1520000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-12,1520000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-15,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-16,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-17,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-18,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-19,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-22,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-23,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-24,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-25,1500000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-26,1420000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-29,1420000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-09-30,1420000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-02,1400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-03,1400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-06,1400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-07,1400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-08,1400000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-09,1390000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-10,1350000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-13,1330000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-14,1330000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-15,1330000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-16,1330000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-17,1330000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-20,1300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-21,1300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-22,1300000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-23,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-24,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2025-10-27,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Oct 31,historical
Sesame,2025-11-03,1250000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 7,historical
Sesame,2025-11-10,1220000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 14,historical
Sesame,2025-11-17,1250000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 24,historical
Sesame,2025-11-24,1210000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Nov 28,historical
Sesame,2025-12-01,1170000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 5,historical
Sesame,2025-12-08,1170000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 12,historical
Sesame,2025-12-15,1150000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 19,historical
Sesame,2025-12-22,1150000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 23,historical
Sesame,2025-12-29,1150000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Dec 30,historical
Sesame,2026-01-05,1200000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 9,historical
Sesame,2026-01-12,1220000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 16,historical
Sesame,2026-01-19,1250000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 26,historical
Sesame,2026-01-26,1250000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Jan 30,historical
Sesame,2026-02-02,1220000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 6,historical
Sesame,2026-02-09,1250000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 13,historical
Sesame,2026-02-16,1220000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 23,historical
Sesame,2026-02-23,1250000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-02-27,0.95,True,From Agricom Threads - Feb 26,historical
Sesame,2026-03-03,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-03,0.95,True,Historical data from Instagram posts,historical
Sesame,2026-03-06,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-06,0.95,True,Historical data from Instagram posts (June-July 2025),historical
Sesame,2026-03-09,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (Jan-Feb 2025),historical
Sesame,2026-03-10,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-10,0.95,True,Historical data from Instagram posts (March 2026),historical
Sesame,2026-03-11,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-12,0.95,True,Historical data from Instagram posts (March 2026),historical
Sesame,2026-03-12,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-13,0.95,True,Historical data from Instagram posts (March 2026),historical
Sesame,2026-03-14,1292871.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-14,0.9,False,"Forecast by ensemble model | error=None% | weekly_fc=₦1,280,114",forecast
Sesame,2026-03-16,1273658.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-16,0.9,False,"Forecast by ensemble model | daily_change=-0.5% | weekly_fc=₦1,032,990",forecast
Sesame,2026-03-17,1256014.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-17,0.9,False,"Forecast by ensemble model | daily_change=-1.4% | weekly_fc=₦1,032,990",forecast
Sesame,2026-03-17,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-18,0.95,True,Historical data from Agricom Instagram post,historical
Sesame,2026-03-18,1268964.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-18,0.9,False,"Forecast by ensemble model | daily_change=0.0% | weekly_fc=₦1,265,221",forecast
Sesame,2026-03-18,1280000.0,NGN,NGN/MT,Agricom,wholesale,National,1650.0,,2026-03-19,0.95,True,Historical data from Agricom Instagram post,historical
Sesame,2026-03-19,1270772.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-19,0.9,False,"Forecast by ensemble model | daily_change=0.0% | weekly_fc=₦1,268,513",forecast
Sesame,2026-03-20,1267587.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-20,0.9,False,"model=ensemble | daily_change=stable | weekly=₦1,265,627 | biweekly=₦1,166,747",forecast
Sesame,2026-03-21,1264944.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-21,0.9,False,"model=ensemble | daily_change=stable | weekly=₦1,265,658 | biweekly=₦1,169,484",forecast
Sesame,2026-03-23,1254806.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-23,0.9,False,"model=ensemble | daily_chg=-2.0% | weekly=₦1,165,835 | biweekly=₦1,072,568 | 1m=₦965,266 | 3m=₦967,188 | 6m=₦967,875",forecast
Sesame,2026-03-24,1246515.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-24,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,166,552 | biweekly=₦1,073,228 | 1m=₦816,612 | 3m=₦818,423 | 6m=₦819,967",forecast
Sesame,2026-03-25,1263848.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-25,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,253,867 | biweekly=₦1,166,857 | 1m=₦817,941 | 3m=₦815,689 | 6m=₦816,657",forecast
Sesame,2026-03-26,1256775.0,NGN,NGN/MT,Agrolinking Forecast,wholesale,National,1650.0,,2026-03-26,0.9,False,"model=ensemble | daily_chg=stable | weekly=₦1,257,384 | biweekly=₦1,273,515 | 1m=₦1,407,218 | 3m=₦834,137 | 6m=₦820,248",forecast
